address,labels,cls
DATA/audio_X1624186963650266069,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186963842850027,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186964225660743,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186964417507320,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186964609610475,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186964801836863,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186964993906961,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186965186438183,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186965381667695,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186965569801383,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186965761891066,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186965954255726,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186966145713053,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186966337922480,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186966530048131,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186966721824180,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186966914684012,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186967105767256,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186967489752636,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186967681133354,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186967874698118,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186968065272975,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186968257241057,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186968450482875,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186968642262156,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186968834059036,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186969025730860,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186969217405276,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186969409925618,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186969794501466,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186969986280267,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186970178068347,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186970369747915,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186970561154265,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186970753414381,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186970945363999,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186971137856756,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186971329163138,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186971521623991,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186971713556457,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186971905928957,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186972097805199,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186972289947810,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186972481105838,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186972674093767,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186972865537845,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186973057942794,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186973441968238,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186973634269219,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186973825430447,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186974017900580,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186974209677621,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186974403082960,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186974594418718,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186974785401929,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186974977807742,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186975169721904,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186975361474912,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186975553518547,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186975745565765,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186975937574135,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186976130063021,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186976321762781,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186976897426161,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186977089893830,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186977281494229,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186977474332493,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186977857722733,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186978049754656,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186978241942643,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186978435774801,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186978625757910,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186978817925033,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186979010754465,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186979394268322,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186979585799249,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186979777867331,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186979969825973,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186980161897864,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186980545936940,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186980737595900,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186980930002961,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186981123088234,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186981314310871,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186981697809848,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186981889827626,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186982081899101,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186982274232753,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186982657179374,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186983041271923,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186983234209451,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186983425603641,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186983617993230,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186983809691518,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186984002225428,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186984194699177,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186984385800565,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186984770185404,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186984961843020,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186985153912415,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186985345753776,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186985603330109,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186985738894642,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186985921499364,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186986113885497,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186986306113101,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186986496960055,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186986689610125,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186986881904769,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186987073876531,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186987265453763,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186987457868440,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186987650902097,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186987841345112,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186988225959201,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186988609890852,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186988801682741,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186988994366988,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186989185660153,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186989377316809,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186989569550429,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186989762302932,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186989954380262,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186990146267416,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186990337908679,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186990529741816,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186990722192846,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186991297748641,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186991489907604,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186991681643236,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186991873625494,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186992065774505,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186992257750011,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186992450959318,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186992642431556,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186992834008051,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186993026665162,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186993217735510,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186993409591431,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186993602204029,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186994177769073,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186994369670018,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186994562369081,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186994753926344,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186994945653944,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186995137844556,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186995329853598,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186995521688335,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186995714310853,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186995905730291,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186996097816422,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186996290372412,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186996482091756,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186996673544538,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186996865741902,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186997057838465,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186997250959674,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186997442004294,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186997634202169,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186997825869289,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186998018361183,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186998209988654,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186998402013153,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186998594295157,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186998977859798,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186999362386206,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186999553637451,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186999745837854,[ 0.21641452 -0.43691041],0
DATA/audio_X1624186999937782064,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187000129937763,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187000322148791,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187000514355754,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187000705308469,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187000898065388,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187001089674396,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187001282073777,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187001474063875,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187001665926228,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187001857760773,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187002050654717,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187002241519207,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187002433797083,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187002625785165,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187002818012481,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187003394252121,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187003585698439,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187003777839706,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187003969888493,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187004162164641,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187004354036018,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187004545819587,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187004738085463,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187005121974906,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187005313388648,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187005505917118,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187005698528180,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187005889896034,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187006082201974,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187006273496036,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187006466106458,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187006658176748,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187006850324127,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187007043271096,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187007425920851,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187007618446057,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187007809905431,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187008001999978,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187008194134845,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187008386112623,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187008769809201,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187008961990244,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187009153924758,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187009346007337,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187009538064731,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187009731377718,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187009922900421,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187010115219769,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187010306765416,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187010498917148,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187010690845357,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187010883520292,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187011266953572,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187011458916598,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187011650883208,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187011843674527,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187012035107630,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187012227491362,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187012418950801,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187012612307436,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187012803318904,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187012995508747,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187013187133210,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187013378801066,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187013571010846,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187013763382899,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187013955600774,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187014147382999,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187014339194024,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187014531696221,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187014723378861,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187014915767010,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187015107230512,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187015299095937,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187015490889362,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187016066487334,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187016259950498,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187016453182140,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187016642717854,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187016835013586,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187017027709897,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187017219838876,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187017603346268,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187017795113773,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187017986730588,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187018179221522,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187018371034851,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187018563044437,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187018754812037,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187018946908568,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187019139304653,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187019331229439,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187019523803509,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187019714999713,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187019906884563,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187020099320840,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187020291563227,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187020483381484,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187020676519622,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187020866804589,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187021059032512,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187021251735831,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187021443068933,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187021635213752,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187021826835527,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187022212397462,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187022404081894,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187022595018193,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187022787221701,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187022978838292,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187023362771864,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187023554797866,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187023747074110,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187023938731630,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187024131486533,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187024324160572,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187024515977197,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187024707013944,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187024898590855,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187025092018883,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187025282807021,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187025475481572,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187025667575447,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187026052349024,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187026243380908,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187026435648991,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187026627066126,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187026819754948,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187027203009860,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187027395765339,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187027971160589,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187028163570178,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187028355607668,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187028547511718,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187028738954324,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187028931545258,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187029123056153,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187029315402253,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187029507643713,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187029699298929,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187029890877312,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187030083231669,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187030275165862,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187030467240185,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187030659410956,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187030851967490,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187031043875540,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187031235492163,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187031619421479,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187031811544986,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187032003459179,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187032195523262,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187032386936364,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187032578758333,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187032771831254,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187032963556071,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187033154515538,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187033347197640,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187033603298252,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187033734852997,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187033923016061,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187034114843022,[ 0.21641452 -0.43691041],0
DATA/audio_X1624187034307526021,[ 0.21641452 -0.43691041],0
